ENSNBRP00000028971	ENSNBRG00000022066	neolamprologus_brichardi
ENSMZEP00005028819	ENSMZEG00005021499	maylandia_zebra
ENSACLP00000024772	ENSACLG00000016789	astatotilapia_calliptera
ENSPNYP00000016443	ENSPNYG00000012441	pundamilia_nyererei
ENSHBUP00000033565	ENSHBUG00000020604	haplochromis_burtoni
ENSONIP00000008283	ENSONIG00000006565	oreochromis_niloticus
ENSOABP00000042147	ENSOABG00000018556	oreochromis_aureus
ENSOMEP00000026088	ENSOMEG00000007705	oryzias_melastigma
ENSOJAP00000046005	ENSOJAG00000022388	oryzias_javanicus
ENSOSIP00000000367	ENSOSIG00000000230	oryzias_sinensis
ENSORLP00000025001	ENSORLG00000020136	oryzias_latipes
ENSORLP00015020942	ENSORLG00015022129	oryzias_latipes_hsok
ENSORLP00020025702	ENSORLG00020007809	oryzias_latipes_hni
ENSKMAP00000005197	ENSKMAG00000003909	kryptolebias_marmoratus
ENSNFUP00015016861	ENSNFUG00015007390	nothobranchius_furzeri
ENSPMEP00000005370	ENSPMEG00000006730	poecilia_mexicana
ENSPFOP00000025936	ENSPFOG00000014859	poecilia_formosa
ENSPLAP00000000560	ENSPLAG00000001389	poecilia_latipinna
ENSPREP00000015376	ENSPREG00000010346	poecilia_reticulata
ENSXMAP00000012348	ENSXMAG00000012249	xiphophorus_maculatus
ENSXCOP00000002804	ENSXCOG00000002226	xiphophorus_couchianus
ENSGAFP00000023462	ENSGAFG00000015838	gambusia_affinis
ENSCVAP00000028897	ENSCVAG00000016327	cyprinodon_variegatus
ENSFHEP00000028814	ENSFHEG00000013092	fundulus_heteroclitus
ENSGWIP00000010522	ENSGWIG00000005040	gouania_willdenowi
ENSSFAP00005022629	ENSSFAG00005011194	salarias_fasciatus
ENSAPOP00000026243	ENSAPOG00000009876	acanthochromis_polyacanthus
ENSAPEP00000014387	ENSAPEG00000010226	amphiprion_percula
ENSAOCP00000026337	ENSAOCG00000014529	amphiprion_ocellaris
ENSSPAP00000007990	ENSSPAG00000006085	stegastes_partitus
ENSPRNP00000031576	ENSPRNG00000013948	parambassis_ranga
ENSSORP00005007156	ENSSORG00005004096	sphaeramia_orbicularis
ENSNMLP00000017637	ENSNMLG00000011555	neogobius_melanostomus
ENSPMGP00000007580	ENSPMGG00000006293	periophthalmus_magnuspinnatus
ENSMMDP00005052336	ENSMMDG00005023616	myripristis_murdjan
ENSEEEP00000029955	ENSEEEG00000014350	electrophorus_electricus
ENSIPUP00000032187	ENSIPUG00000021606	ictalurus_punctatus
ENSPNAP00000014771	ENSPNAG00000020750	pygocentrus_nattereri
ENSAMXP00005055133	ENSAMXG00005024611	astyanax_mexicanus_pachon
ENSAMXP00000012838	ENSAMXG00000012491	astyanax_mexicanus
ENSSGRP00000025019	ENSSGRG00000014621	sinocyclocheilus_grahami
ENSSRHP00000087164	ENSSRHG00000043070	sinocyclocheilus_rhinocerous
ENSSANP00000062279	ENSSANG00000031040	sinocyclocheilus_anshuiensis
ENSCCRP00010091990	ENSCCRG00010040170	cyprinus_carpio_germanmirror
ENSCCRP00000015266	ENSCCRG00000008636	cyprinus_carpio
ENSCCRP00000038509	ENSCCRG00000020602	cyprinus_carpio
ENSCCRP00015055935	ENSCCRG00015022800	cyprinus_carpio_huanghe
ENSCCRP00020066870	ENSCCRG00020031392	cyprinus_carpio_hebaored
ENSCARP00000045876	ENSCARG00000019748	carassius_auratus
ENSCCRP00020112814	ENSCCRG00020051106	cyprinus_carpio_hebaored
ENSCCRP00015004234	ENSCCRG00015001669	cyprinus_carpio_huanghe
ENSCCRP00010008649	ENSCCRG00010003646	cyprinus_carpio_germanmirror
ENSCCRP00000067453	ENSCCRG00000036359	cyprinus_carpio
ENSSANP00000085432	ENSSANG00000042231	sinocyclocheilus_anshuiensis
ENSSGRP00000001219	ENSSGRG00000000532	sinocyclocheilus_grahami
ENSSRHP00000071658	ENSSRHG00000035046	sinocyclocheilus_rhinocerous
ENSCARP00000130642	ENSCARG00000067982	carassius_auratus
ENSDARP00000044917	ENSDARG00000022727	danio_rerio
ENSDCDP00000015313	ENSDCDG00000011632	denticeps_clupeoides
ENSCHAP00000058822	ENSCHAG00000026376	clupea_harengus
ENSCHAP00000062624	ENSCHAG00000027782	clupea_harengus
ENSDCDP00000053955	ENSDCDG00000032258	denticeps_clupeoides
ENSEEEP00000044889	ENSEEEG00000021190	electrophorus_electricus
ENSIPUP00000035567	ENSIPUG00000023840	ictalurus_punctatus
ENSAMXP00000017527	ENSAMXG00000017007	astyanax_mexicanus
ENSAMXP00005035809	ENSAMXG00005017133	astyanax_mexicanus_pachon
ENSPNAP00000005990	ENSPNAG00000002078	pygocentrus_nattereri
ENSDARP00000011069	ENSDARG00000017354	danio_rerio
ENSCCRP00020082730	ENSCCRG00020037969	cyprinus_carpio_hebaored
ENSCCRP00015083162	ENSCCRG00015033566	cyprinus_carpio_huanghe
ENSCCRP00010007821	ENSCCRG00010003315	cyprinus_carpio_germanmirror
ENSCARP00000095082	ENSCARG00000047562	carassius_auratus
ENSSGRP00000070567	ENSSGRG00000036070	sinocyclocheilus_grahami
ENSSGRP00000051479	ENSSGRG00000027240	sinocyclocheilus_grahami
ENSSANP00000094872	ENSSANG00000046614	sinocyclocheilus_anshuiensis
ENSSRHP00000089511	ENSSRHG00000044046	sinocyclocheilus_rhinocerous
ENSCARP00000107084	ENSCARG00000054314	carassius_auratus
ENSCCRP00020118655	ENSCCRG00020053316	cyprinus_carpio_hebaored
ENSCCRP00010050813	ENSCCRG00010021429	cyprinus_carpio_germanmirror
ENSCCRP00015104959	ENSCCRG00015041864	cyprinus_carpio_huanghe
ENSCCRP00000014755	ENSCCRG00000008401	cyprinus_carpio
ENSSRHP00000010774	ENSSRHG00000005570	sinocyclocheilus_rhinocerous
ENSSGRP00000047735	ENSSGRG00000025474	sinocyclocheilus_grahami
ENSSANP00000051064	ENSSANG00000025361	sinocyclocheilus_anshuiensis
ENSHCOP00000016292	ENSHCOG00000020014	hippocampus_comes
ENSOSIP00000005297	ENSOSIG00000003641	oryzias_sinensis
ENSORLP00020000999	ENSORLG00020001706	oryzias_latipes_hni
ENSORLP00000029055	ENSORLG00000028070	oryzias_latipes
ENSOJAP00000000330	ENSOJAG00000000201	oryzias_javanicus
ENSOMEP00000022385	ENSOMEG00000001909	oryzias_melastigma
ENSOSIP00000018923	ENSOSIG00000008918	oryzias_sinensis
ENSORLP00015016489	ENSORLG00015000696	oryzias_latipes_hsok
ENSORLP00020034685	ENSORLG00020021271	oryzias_latipes_hni
ENSORLP00000033758	ENSORLG00000003543	oryzias_latipes
ENSPMGP00000009502	ENSPMGG00000007870	periophthalmus_magnuspinnatus
ENSNMLP00000014099	ENSNMLG00000009435	neogobius_melanostomus
ENSCSEP00000033918	ENSCSEG00000021749	cynoglossus_semilaevis
ENSTNIP00000017792	ENSTNIG00000014755	tetraodon_nigroviridis
ENSTRUP00000029567	ENSTRUG00000011705	takifugu_rubripes
ENSSORP00005020631	ENSSORG00005009241	sphaeramia_orbicularis
ENSGACP00000016204	ENSGACG00000012225	gasterosteus_aculeatus
ENSCLMP00005047203	ENSCLMG00005021653	cyclopterus_lumpus
ENSCGOP00000002615	ENSCGOG00000001252	cottoperca_gobio
ENSSLUP00000044256	ENSSLUG00000019270	sander_lucioperca
ENSDLAP00005059627	ENSDLAG00005025034	dicentrarchus_labrax
ENSMMOP00000014424	ENSMMOG00000011039	mola_mola
ENSLBEP00000019154	ENSLBEG00000014592	labrus_bergylta
ENSLBEP00000029904	ENSLBEG00000022593	labrus_bergylta
ENSLCRP00005055462	ENSLCRG00005020673	larimichthys_crocea
ENSSAUP00010037855	ENSSAUG00010015321	sparus_aurata
ENSACIP00000011517	ENSACIG00000008889	amphilophus_citrinellus
ENSONIP00000005086	ENSONIG00000004035	oreochromis_niloticus
ENSOABP00000052781	ENSOABG00000023380	oreochromis_aureus
ENSNBRP00000024829	ENSNBRG00000018908	neolamprologus_brichardi
ENSMZEP00005020012	ENSMZEG00005015020	maylandia_zebra
ENSACLP00000020227	ENSACLG00000013742	astatotilapia_calliptera
ENSHBUP00000022192	ENSHBUG00000002294	haplochromis_burtoni
ENSPNYP00000021939	ENSPNYG00000016445	pundamilia_nyererei
ENSGWIP00000046990	ENSGWIG00000023097	gouania_willdenowi
ENSSFAP00005021836	ENSSFAG00005010685	salarias_fasciatus
ENSCVAP00000004770	ENSCVAG00000006115	cyprinodon_variegatus
ENSFHEP00000033130	ENSFHEG00000020045	fundulus_heteroclitus
ENSGAFP00000016305	ENSGAFG00000011012	gambusia_affinis
ENSXMAP00000021260	ENSXMAG00000017950	xiphophorus_maculatus
ENSPREP00000006166	ENSPREG00000004285	poecilia_reticulata
ENSPLAP00000006306	ENSPLAG00000008431	poecilia_latipinna
ENSPFOP00000016359	ENSPFOG00000016192	poecilia_formosa
ENSPMEP00000025953	ENSPMEG00000009346	poecilia_mexicana
ENSKMAP00000008029	ENSKMAG00000006035	kryptolebias_marmoratus
ENSNFUP00015037274	ENSNFUG00015018017	nothobranchius_furzeri
ENSPRNP00000008514	ENSPRNG00000005019	parambassis_ranga
ENSAPOP00000015800	ENSAPOG00000018841	acanthochromis_polyacanthus
ENSAPEP00000003496	ENSAPEG00000002533	amphiprion_percula
ENSAOCP00000012906	ENSAOCG00000017424	amphiprion_ocellaris
ENSSPAP00000007700	ENSSPAG00000005894	stegastes_partitus
ENSSLDP00000001735	ENSSLDG00000001380	seriola_lalandi_dorsalis
ENSSDUP00000029352	ENSSDUG00000021151	seriola_dumerili
ENSENLP00000001931	ENSENLG00000000991	echeneis_naucrates
ENSLCAP00010016014	ENSLCAG00010007628	lates_calcarifer
ENSSMAP00000027070	ENSSMAG00000016512	scophthalmus_maximus
ENSMALP00000002105	ENSMALG00000001402	monopterus_albus
ENSMAMP00000025053	ENSMAMG00000016790	mastacembelus_armatus
ENSATEP00000036123	ENSATEG00000024831	anabas_testudineus
ENSMMDP00005006578	ENSMMDG00005003589	myripristis_murdjan
ENSBSLP00000037863	ENSBSLG00000018367	betta_splendens
ENSGMOP00000017665	ENSGMOG00000016433	gadus_morhua
ENSELUP00000008566	ENSELUG00000009190	esox_lucius
ENSSTUP00000057798	ENSSTUG00000024664	salmo_trutta
ENSSSAP00000036807	ENSSSAG00000042342	salmo_salar
ENSOTSP00005062931	ENSOTSG00005030099	oncorhynchus_tshawytscha
ENSOTSP00005064067	ENSOTSG00005030620	oncorhynchus_tshawytscha
ENSOKIP00005005226	ENSOKIG00005002426	oncorhynchus_kisutch
ENSOMYP00000028717	ENSOMYG00000013110	oncorhynchus_mykiss
ENSHHUP00000055467	ENSHHUG00000033165	hucho_hucho
ENSSSAP00000085467	ENSSSAG00000068802	salmo_salar
ENSSTUP00000111045	ENSSTUG00000049207	salmo_trutta
ENSHHUP00000064953	ENSHHUG00000038361	hucho_hucho
ENSOMYP00000022770	ENSOMYG00000010456	oncorhynchus_mykiss
ENSOKIP00005073581	ENSOKIG00005031097	oncorhynchus_kisutch
ENSOTSP00005089751	ENSOTSG00005042219	oncorhynchus_tshawytscha
ENSOTSP00005072690	ENSOTSG00005034339	oncorhynchus_tshawytscha
ENSSFOP00015071073	ENSSFOG00015010206	scleropages_formosus
ENSPKIP00000016303	ENSPKIG00000002668	paramormyrops_kingsleyae
ENSPKIP00000029285	ENSPKIG00000010591	paramormyrops_kingsleyae
ENSSFOP00015069114	ENSSFOG00015007098	scleropages_formosus
ENSLOCP00000009704	ENSLOCG00000007978	lepisosteus_oculatus
ENSECRP00000010285	ENSECRG00000006859	erpetoichthys_calabaricus
