ENSLACP00000013809	ENSLACG00000012156	latimeria_chalumnae
ENSOANP00000040532	ENSOANG00000010071	ornithorhynchus_anatinus
ENSMLUP00000004860	ENSMLUG00000005319	myotis_lucifugus
ENSPVAP00000005624	ENSPVAG00000005951	pteropus_vampyrus
ENSRFEP00010023962	ENSRFEG00010016034	rhinolophus_ferrumequinum
ENSSHAP00000015294	ENSSHAG00000013040	sarcophilus_harrisii
ENSMEUP00000003291	ENSMEUG00000003601	notamacropus_eugenii
ENSVURP00010002896	ENSVURG00010002364	vombatus_ursinus
ENSPCIP00000044562	ENSPCIG00000021515	phascolarctos_cinereus
ENSMODP00000001377	ENSMODG00000001151	monodelphis_domestica
ENSTBEP00000010412	ENSTBEG00000012015	tupaia_belangeri
ENSOPRP00000011837	ENSOPRG00000012963	ochotona_princeps
ENSOCUP00000009847	ENSOCUG00000011443	oryctolagus_cuniculus
ENSCJAP00000069562	ENSCJAG00000004221	callithrix_jacchus
ENSCCAP00000035048	ENSCCAG00000035421	cebus_capucinus
ENSSBOP00000003095	ENSSBOG00000014912	saimiri_boliviensis_boliviensis
ENSANAP00000009301	ENSANAG00000022647	aotus_nancymaae
ENSNLEP00000017740	ENSNLEG00000014557	nomascus_leucogenys
ENSGGOP00000011314	ENSGGOG00000011593	gorilla_gorilla
ENSPTRP00000002684	ENSPTRG00000001603	pan_troglodytes
ENSPPAP00000015396	ENSPPAG00000030809	pan_paniscus
ENSP00000356899	ENSG00000162733	homo_sapiens
ENSPPYP00000000678	ENSPPYG00000000580	pongo_abelii
ENSRBIP00000040800	ENSRBIG00000043795	rhinopithecus_bieti
ENSRROP00000030900	ENSRROG00000039159	rhinopithecus_roxellana
ENSCANP00000013278	ENSCANG00000030024	colobus_angolensis_palliatus
ENSPTEP00000024647	ENSPTEG00000025081	piliocolobus_tephrosceles
ENSMMUP00000041768	ENSMMUG00000009330	macaca_mulatta
ENSMNEP00000000426	ENSMNEG00000001558	macaca_nemestrina
ENSMFAP00000003151	ENSMFAG00000036365	macaca_fascicularis
ENSCATP00000006751	ENSCATG00000020556	cercocebus_atys
ENSMLEP00000027510	ENSMLEG00000037936	mandrillus_leucophaeus
ENSTGEP00000011453	ENSTGEG00000009335	theropithecus_gelada
ENSPANP00000003422	ENSPANG00000011453	papio_anubis
ENSCSAP00000015300	ENSCSAG00000002747	chlorocebus_sabaeus
ENSTSYP00000003635	ENSTSYG00000003971	carlito_syrichta
ENSOGAP00000009835	ENSOGAG00000010985	otolemur_garnettii
ENSPCOP00000018649	ENSPCOG00000021216	propithecus_coquereli
ENSPSMP00000004517	ENSPSMG00000003597	prolemur_simus
ENSMICP00000028111	ENSMICG00000009930	microcebus_murinus
ENSSVLP00005007165	ENSSVLG00005005804	sciurus_vulgaris
ENSSDAP00000012965	ENSSDAG00000011626	spermophilus_dauricus
ENSSTOP00000010422	ENSSTOG00000011612	ictidomys_tridecemlineatus
ENSUPAP00010008010	ENSUPAG00010006446	urocitellus_parryii
ENSMMMP00000024908	ENSMMMG00000021769	marmota_marmota_marmota
ENSNGAP00000007969	ENSNGAG00000011070	nannospalax_galili
MGP_PahariEiJ_P0076308	MGP_PahariEiJ_G0028072	mus_pahari
MGP_CAROLIEiJ_P0021043	MGP_CAROLIEiJ_G0014835	mus_caroli
ENSMSIP00000014687	ENSMSIG00000012540	mus_spicilegus
MGP_SPRETEiJ_P0022110	MGP_SPRETEiJ_G0015641	mus_spretus
ENSMUSP00000141443	ENSMUSG00000026674	mus_musculus
ENSRNOP00000003901	ENSRNOG00000002881	rattus_norvegicus
ENSMUGP00000011354	ENSMUGG00000009931	meriones_unguiculatus
ENSPEMP00000011545	ENSPEMG00000012156	peromyscus_maniculatus_bairdii
ENSMAUP00000001620	ENSMAUG00000001189	mesocricetus_auratus
ENSCGRP00001008420	ENSCGRG00001010683	cricetulus_griseus_chok1gshd
ENSCGRP00015009106	ENSCGRG00015007010	cricetulus_griseus_picr
ENSCGRP00000001862	ENSCGRG00000001390	cricetulus_griseus_crigri
ENSMOCP00000025063	ENSMOCG00000021294	microtus_ochrogaster
ENSJJAP00000005159	ENSJJAG00000010116	jaculus_jaculus
ENSCCNP00000006606	ENSCCNG00000006958	castor_canadensis
ENSDORP00000004651	ENSDORG00000004970	dipodomys_ordii
ENSHGLP00000010660	ENSHGLG00000007636	heterocephalus_glaber_female
ENSHGLP00100024822	ENSHGLG00100018229	heterocephalus_glaber_male
ENSFDAP00000013719	ENSFDAG00000000975	fukomys_damarensis
ENSCPOP00000008726	ENSCPOG00000009721	cavia_porcellus
ENSCAPP00000012355	ENSCAPG00000013220	cavia_aperea
ENSCLAP00000012045	ENSCLAG00000008308	chinchilla_lanigera
ENSODEP00000008036	ENSODEG00000005987	octodon_degus
ENSTSYP00000011715	ENSTSYG00000012771	carlito_syrichta
ENSLAFP00000001524	ENSLAFG00000001822	loxodonta_africana
ENSPCAP00000012142	ENSPCAG00000012960	procavia_capensis
ENSETEP00000004789	ENSETEG00000005898	echinops_telfairi
ENSCHOP00000001734	ENSCHOG00000001966	choloepus_hoffmanni
ENSDNOP00000019970	ENSDNOG00000047270	dasypus_novemcinctus
ENSFCAP00000034812	ENSFCAG00000009163	felis_catus
ENSLCNP00005029861	ENSLCNG00005019436	lynx_canadensis
ENSPLOP00000022674	ENSPLOG00000016515	panthera_leo
ENSPTIP00000014011	ENSPTIG00000013569	panthera_tigris_altaica
ENSPPRP00000009823	ENSPPRG00000004150	panthera_pardus
ENSSSUP00005013555	ENSSSUG00005008707	suricata_suricatta
ENSVVUP00000013634	ENSVVUG00000010010	vulpes_vulpes
ENSCAFP00020001964	ENSCAFG00020001692	canis_lupus_dingo
ENSCAFP00040016271	ENSCAFG00040010128	canis_lupus_familiarisgreatdane
ENSCAFP00000019449	ENSCAFG00000013180	canis_lupus_familiaris
ENSCAFP00030036257	ENSCAFG00030022532	canis_lupus_familiarisbasenji
ENSZCAP00015025235	ENSZCAG00015016052	zalophus_californianus
ENSUTTP00000027039	ENSUTTG00000017265	ursus_thibetanus_thibetanus
ENSUMAP00000031525	ENSUMAG00000022767	ursus_maritimus
ENSUAMP00000007057	ENSUAMG00000006158	ursus_americanus
ENSAMEP00000001604	ENSAMEG00000001491	ailuropoda_melanoleuca
ENSMPUP00000003703	ENSMPUG00000003733	mustela_putorius_furo
ENSNVIP00000021419	ENSNVIG00000016758	neovison_vison
ENSEASP00005033333	ENSEASG00005022832	equus_asinus_asinus
ENSECAP00000032734	ENSECAG00000010726	equus_caballus
ENSPCTP00005007013	ENSPCTG00005004854	physeter_catodon
ENSDLEP00000024695	ENSDLEG00000017901	delphinapterus_leucas
ENSMMNP00015006693	ENSMMNG00015004981	monodon_monoceros
ENSPSNP00000018457	ENSPSNG00000013548	phocoena_sinus
ENSTTRP00000010469	ENSTTRG00000011042	tursiops_truncatus
ENSBMSP00010010218	ENSBMSG00010007502	balaenoptera_musculus
ENSCHYP00000008276	ENSCHYG00000005237	cervus_hanglu_yarkandensis
ENSMMSP00000000582	ENSMMSG00000000474	moschus_moschiferus
ENSOARP00020001699	ENSOARG00020001363	ovis_aries_rambouillet
ENSOARP00000011643	ENSOARG00000010852	ovis_aries
ENSCHIP00010003329	ENSCHIG00010002369	capra_hircus_blackbengal
ENSCHIP00000025287	ENSCHIG00000022077	capra_hircus
ENSBBBP00000015118	ENSBBBG00000022964	bison_bison_bison
ENSBMUP00000016336	ENSBMUG00000012414	bos_mutus
ENSBGRP00000004166	ENSBGRG00000002518	bos_grunniens
ENSBIXP00000025114	ENSBIXG00000027233	bos_taurus_hybrid
ENSBIXP00005017319	ENSBIXG00005020871	bos_indicus_hybrid
ENSBTAP00000006422	ENSBTAG00000004885	bos_taurus
ENSSSCP00000006757	ENSSSCG00000006338	sus_scrofa
ENSCWAP00000005960	ENSCWAG00000004578	catagonus_wagneri
ENSCDRP00005005616	ENSCDRG00005003991	camelus_dromedarius
ENSVPAP00000001000	ENSVPAG00000001072	vicugna_pacos
ENSEEUP00000011717	ENSEEUG00000012839	erinaceus_europaeus
ENSSPUP00000019622	ENSSPUG00000015102	sphenodon_punctatus
ENSVKKP00000017848	ENSVKKG00000012194	varanus_komodoensis
ENSPVIP00000000105	ENSPVIG00000000102	pogona_vitticeps
ENSACAP00000012295	ENSACAG00000012439	anolis_carolinensis
ENSNNAP00000003186	ENSNNAG00000002186	naja_naja
ENSPTXP00000005944	ENSPTXG00000004348	pseudonaja_textilis
ENSNSUP00000015048	ENSNSUG00000011122	notechis_scutatus
ENSLLTP00000002819	ENSLLTG00000002161	laticauda_laticaudata
ENSSMRP00000014037	ENSSMRG00000010930	salvator_merianae
ENSPMRP00000002281	ENSPMRG00000001648	podarcis_muralis
ENSCPRP00005001384	ENSCPRG00005001059	crocodylus_porosus
ENSPCEP00000019346	ENSPCEG00000015043	pelusios_castaneus
ENSCSRP00000011672	ENSCSRG00000008730	chelydra_serpentina
ENSGEVP00005006455	ENSGEVG00005004593	gopherus_evgoodei
ENSGAGP00000010122	ENSGAGG00000007939	gopherus_agassizii
ENSCABP00000028241	ENSCABG00000020741	chelonoidis_abingdonii
ENSTMTP00000030297	ENSTMTG00000021854	terrapene_carolina_triunguis
ENSTMTP00000011150	ENSTMTG00000007570	terrapene_carolina_triunguis
ENSCPBP00000025231	ENSCPBG00000017962	chrysemys_picta_bellii
ENSPSIP00000017079	ENSPSIG00000015122	pelodiscus_sinensis
ENSSCUP00000013404	ENSSCUG00000009859	struthio_camelus_australis
ENSARWP00000005183	ENSARWG00000003643	apteryx_rowi
ENSAOWP00000016330	ENSAOWG00000011059	apteryx_owenii
ENSAHAP00000019925	ENSAHAG00000014065	apteryx_haastii
ENSDNVP00000000096	ENSDNVG00000000062	dromaius_novaehollandiae
ENSNPEP00000005855	ENSNPEG00000004403	nothoprocta_perdicaria
ENSNMEP00000024213	ENSNMEG00000020578	numida_meleagris
ENSCJPP00005027357	ENSCJPG00005021220	coturnix_japonica
ENSMGAP00000004999	ENSMGAG00000005095	meleagris_gallopavo
ENSCPIP00010013439	ENSCPIG00010010623	chrysolophus_pictus
ENSPCLP00000008501	ENSPCLG00000007064	phasianus_colchicus
ENSPSTP00000025591	ENSPSTG00000018834	pavo_cristatus
ENSGALP00000050290	ENSGALG00000039322	gallus_gallus
ENSAZOP00000005711	ENSAZOG00000003659	anas_zonorhyncha
ENSAPLP00000014078	ENSAPLG00000014258	anas_platyrhynchos_platyrhynchos
ENSAPLP00020021163	ENSAPLG00020014840	anas_platyrhynchos
ENSCMMP00000022250	ENSCMMG00000013978	cairina_moschata_domestica
ENSACDP00005022365	ENSACDG00005016219	anser_cygnoides
ENSABRP00000027579	ENSABRG00000022958	anser_brachyrhynchus
ENSMCSP00000015479	ENSMCSG00000010853	malurus_cyaneus_samueli
ENSEGOP00005006759	ENSEGOG00005005234	erythrura_gouldiae
ENSTGUP00000031984	ENSTGUG00000017130	taeniopygia_guttata
ENSLSDP00000012862	ENSLSDG00000009370	lonchura_striata_domestica
ENSSCAP00000024159	ENSSCAG00000017287	serinus_canaria
ENSGFOP00000019049	ENSGFOG00000012852	geospiza_fortis
ENSCPVP00000003734	ENSCPVG00000002754	camarhynchus_parvulus
ENSJHYP00000000837	ENSJHYG00000000774	junco_hyemalis
ENSZALP00000019655	ENSZALG00000015542	zonotrichia_albicollis
ENSCCEP00000025341	ENSCCEG00000022370	cyanistes_caeruleus
ENSPMJP00000007981	ENSPMJG00000006536	parus_major
ENSCUSP00005004362	ENSCUSG00005002833	catharus_ustulatus
ENSFALP00000003675	ENSFALG00000003523	ficedula_albicollis
ENSZLMP00000020158	ENSZLMG00000013894	zosterops_lateralis_melanops
ENSCRFP00000002170	ENSCRFG00000001726	stachyris_ruficeps
ENSCMUP00000013357	ENSCMUG00000008373	corvus_moneduloides
ENSMVIP00005021650	ENSMVIG00005015203	manacus_vitellinus
ENSLCOP00000014766	ENSLCOG00000010570	lepidothrix_coronata
ENSMUNP00000000771	ENSMUNG00000000720	melopsittacus_undulatus
ENSSHBP00005021630	ENSSHBG00005018322	strigops_habroptila
ENSACOP00000013273	ENSACOG00000009150	amazona_collaria
ENSOSUP00000000770	ENSOSUG00000000596	otus_sunia
ENSBOBP00000020726	ENSBOBG00000012614	bubo_bubo
ENSSOCP00000003426	ENSSOCG00000002618	strix_occidentalis_caurina
ENSACUP00000001493	ENSACUG00000001052	athene_cunicularia
ENSFTIP00000018291	ENSFTIG00000012103	falco_tinnunculus
ENSCPGP00000006514	ENSCPGG00000004684	calidris_pygmaea
ENSCPUP00000001278	ENSCPUG00000000941	calidris_pugnax
ENSACCP00020021177	ENSACCG00020014598	aquila_chrysaetos_chrysaetos
ENSBJAP00000022546	ENSBJAG00000014643	buteo_japonicus
ENSANIP00000011486	ENSANIG00000007771	accipiter_nisus
ENSXETP00000076724	ENSXETG00000004752	xenopus_tropicalis
ENSLLEP00000042851	ENSLLEG00000027059	leptobrachium_leishanense
ENSCMIP00000045943	ENSCMIG00000018920	callorhinchus_milii
ENSLOCP00000008660	ENSLOCG00000007142	lepisosteus_oculatus
ENSCCRP00015041891	ENSCCRG00015017310	cyprinus_carpio_huanghe
ENSGMOP00000006777	ENSGMOG00000006383	gadus_morhua
ENSMMDP00005016650	ENSMMDG00005008427	myripristis_murdjan
ENSSMAP00000030009	ENSSMAG00000018395	scophthalmus_maximus
ENSSDUP00000003394	ENSSDUG00000002557	seriola_dumerili
ENSSLDP00000007433	ENSSLDG00000005869	seriola_lalandi_dorsalis
ENSENLP00000009105	ENSENLG00000004231	echeneis_naucrates
ENSLCAP00010019861	ENSLCAG00010009354	lates_calcarifer
ENSAPEP00000013405	ENSAPEG00000009522	amphiprion_percula
ENSAOCP00000012781	ENSAOCG00000017319	amphiprion_ocellaris
ENSAPOP00000031864	ENSAPOG00000019464	acanthochromis_polyacanthus
ENSSPAP00000018786	ENSSPAG00000014147	stegastes_partitus
ENSSORP00005025419	ENSSORG00005011611	sphaeramia_orbicularis
ENSMALP00000032038	ENSMALG00000022081	monopterus_albus
ENSCSEP00000011535	ENSCSEG00000007389	cynoglossus_semilaevis
ENSMAMP00000027283	ENSMAMG00000018316	mastacembelus_armatus
ENSBSLP00000017970	ENSBSLG00000009369	betta_splendens
ENSATEP00000034436	ENSATEG00000023653	anabas_testudineus
ENSGWIP00000009432	ENSGWIG00000005633	gouania_willdenowi
ENSSFAP00005040115	ENSSFAG00005020029	salarias_fasciatus
ENSORLP00015016289	ENSORLG00015017292	oryzias_latipes_hsok
ENSORLP00020034601	ENSORLG00020021157	oryzias_latipes_hni
ENSORLP00000038179	ENSORLG00000015116	oryzias_latipes
ENSOSIP00000037658	ENSOSIG00000018474	oryzias_sinensis
ENSOJAP00000019815	ENSOJAG00000010035	oryzias_javanicus
ENSOMEP00000001492	ENSOMEG00000002398	oryzias_melastigma
ENSFHEP00000020894	ENSFHEG00000022871	fundulus_heteroclitus
ENSCVAP00000008732	ENSCVAG00000010641	cyprinodon_variegatus
ENSGAFP00000008869	ENSGAFG00000006029	gambusia_affinis
ENSXCOP00000012089	ENSXCOG00000009136	xiphophorus_couchianus
ENSXMAP00000011743	ENSXMAG00000011693	xiphophorus_maculatus
ENSPFOP00000007488	ENSPFOG00000007058	poecilia_formosa
ENSPMEP00000005906	ENSPMEG00000007387	poecilia_mexicana
ENSPLAP00000010912	ENSPLAG00000013923	poecilia_latipinna
ENSPREP00000008431	ENSPREG00000005719	poecilia_reticulata
ENSKMAP00000008845	ENSKMAG00000006594	kryptolebias_marmoratus
ENSNFUP00015021014	ENSNFUG00015009566	nothobranchius_furzeri
ENSACIP00000031560	ENSACIG00000024384	amphilophus_citrinellus
ENSNBRP00000031327	ENSNBRG00000023800	neolamprologus_brichardi
ENSACLP00000008442	ENSACLG00000005714	astatotilapia_calliptera
ENSHBUP00000027128	ENSHBUG00000010237	haplochromis_burtoni
ENSMZEP00005014884	ENSMZEG00005011178	maylandia_zebra
ENSPNYP00000025646	ENSPNYG00000019333	pundamilia_nyererei
ENSONIP00000074054	ENSONIG00000002591	oreochromis_niloticus
ENSOABP00000006523	ENSOABG00000003542	oreochromis_aureus
ENSPRNP00000017608	ENSPRNG00000008906	parambassis_ranga
ENSMMOP00000001671	ENSMMOG00000001396	mola_mola
ENSLBEP00000007069	ENSLBEG00000005422	labrus_bergylta
ENSSAUP00010032103	ENSSAUG00010013526	sparus_aurata
ENSLCRP00005024775	ENSLCRG00005009764	larimichthys_crocea
ENSDLAP00005040604	ENSDLAG00005017966	dicentrarchus_labrax
ENSSLUP00000005028	ENSSLUG00000002178	sander_lucioperca
ENSGACP00000019077	ENSGACG00000014457	gasterosteus_aculeatus
ENSCLMP00005015573	ENSCLMG00005007715	cyclopterus_lumpus
ENSCGOP00000012102	ENSCGOG00000005853	cottoperca_gobio
ENSTNIP00000016156	ENSTNIG00000013173	tetraodon_nigroviridis
ENSTRUP00000069577	ENSTRUG00000018340	takifugu_rubripes
ENSHCOP00000017322	ENSHCOG00000001029	hippocampus_comes
ENSPMGP00000017447	ENSPMGG00000014282	periophthalmus_magnuspinnatus
ENSNMLP00000022310	ENSNMLG00000014009	neogobius_melanostomus
ENSGMOP00000016555	ENSGMOG00000015439	gadus_morhua
ENSOMYP00000025320	ENSOMYG00000011961	oncorhynchus_mykiss
ENSOTSP00005044453	ENSOTSG00005021605	oncorhynchus_tshawytscha
ENSOTSP00005071812	ENSOTSG00005033973	oncorhynchus_tshawytscha
ENSOKIP00005109424	ENSOKIG00005047831	oncorhynchus_kisutch
ENSSTUP00000037293	ENSSTUG00000015773	salmo_trutta
ENSSSAP00000024430	ENSSSAG00000017684	salmo_salar
ENSHHUP00000061702	ENSHHUG00000036535	hucho_hucho
ENSSSAP00000026829	ENSSSAG00000015802	salmo_salar
ENSSTUP00000031620	ENSSTUG00000013276	salmo_trutta
ENSOTSP00005069773	ENSOTSG00005033127	oncorhynchus_tshawytscha
ENSOKIP00005046493	ENSOKIG00005019403	oncorhynchus_kisutch
ENSOMYP00000029840	ENSOMYG00000013833	oncorhynchus_mykiss
ENSHHUP00000050808	ENSHHUG00000030633	hucho_hucho
ENSELUP00000002324	ENSELUG00000003697	esox_lucius
ENSCARP00000029275	ENSCARG00000012545	carassius_auratus
ENSCCRP00000004095	ENSCCRG00000002121	cyprinus_carpio
ENSCCRP00010096232	ENSCCRG00010042001	cyprinus_carpio_germanmirror
ENSCCRP00020010342	ENSCCRG00020004558	cyprinus_carpio_hebaored
ENSCCRP00015041892	ENSCCRG00015017413	cyprinus_carpio_huanghe
ENSSANP00000103171	ENSSANG00000050541	sinocyclocheilus_anshuiensis
ENSSGRP00000042644	ENSSGRG00000023088	sinocyclocheilus_grahami
ENSSRHP00000045554	ENSSRHG00000022981	sinocyclocheilus_rhinocerous
ENSSANP00000019042	ENSSANG00000009969	sinocyclocheilus_anshuiensis
ENSSRHP00000039151	ENSSRHG00000019936	sinocyclocheilus_rhinocerous
ENSSGRP00000113045	ENSSGRG00000055561	sinocyclocheilus_grahami
ENSCCRP00020100486	ENSCCRG00020046133	cyprinus_carpio_hebaored
ENSCCRP00010001525	ENSCCRG00010000687	cyprinus_carpio_germanmirror
ENSCCRP00000008760	ENSCCRG00000005018	cyprinus_carpio
ENSCCRP00015092068	ENSCCRG00015036723	cyprinus_carpio_huanghe
ENSCARP00000066026	ENSCARG00000029459	carassius_auratus
ENSDARP00000139193	ENSDARG00000100693	danio_rerio
ENSPNAP00000025929	ENSPNAG00000001610	pygocentrus_nattereri
ENSAMXP00000011811	ENSAMXG00000011496	astyanax_mexicanus
ENSAMXP00005045260	ENSAMXG00005020954	astyanax_mexicanus_pachon
ENSIPUP00000007572	ENSIPUG00000005192	ictalurus_punctatus
ENSEEEP00000014274	ENSEEEG00000007093	electrophorus_electricus
ENSDCDP00000028933	ENSDCDG00000020647	denticeps_clupeoides
ENSCHAP00000056504	ENSCHAG00000025439	clupea_harengus
ENSPKIP00000036802	ENSPKIG00000015188	paramormyrops_kingsleyae
ENSSFOP00015002936	ENSSFOG00015001943	scleropages_formosus
ENSPKIP00000011639	ENSPKIG00000018612	paramormyrops_kingsleyae
ENSSFOP00015019070	ENSSFOG00015012278	scleropages_formosus
ENSCMIP00000014736	ENSCMIG00000007250	callorhinchus_milii
ENSLACP00000008598	ENSLACG00000007600	latimeria_chalumnae
ENSPMRP00000033335	ENSPMRG00000021613	podarcis_muralis
ENSSMRP00000009944	ENSSMRG00000007906	salvator_merianae
ENSVKKP00000002261	ENSVKKG00000001831	varanus_komodoensis
ENSPTXP00000020823	ENSPTXG00000014408	pseudonaja_textilis
ENSNSUP00000008305	ENSNSUG00000006442	notechis_scutatus
ENSLLTP00000023054	ENSLLTG00000017058	laticauda_laticaudata
ENSNNAP00000008234	ENSNNAG00000005440	naja_naja
ENSPVIP00000028681	ENSPVIG00000021212	pogona_vitticeps
ENSACAP00000008521	ENSACAG00000008707	anolis_carolinensis
ENSSPUP00000008782	ENSSPUG00000006823	sphenodon_punctatus
ENSPCEP00000026761	ENSPCEG00000020038	pelusios_castaneus
ENSTMTP00000007735	ENSTMTG00000005638	terrapene_carolina_triunguis
ENSCPBP00000001119	ENSCPBG00000000907	chrysemys_picta_bellii
ENSCABP00000006562	ENSCABG00000004966	chelonoidis_abingdonii
ENSGAGP00000014833	ENSGAGG00000011230	gopherus_agassizii
ENSGEVP00005016040	ENSGEVG00005011305	gopherus_evgoodei
ENSCSRP00000011240	ENSCSRG00000008415	chelydra_serpentina
ENSPSIP00000004924	ENSPSIG00000004575	pelodiscus_sinensis
ENSACCP00020016026	ENSACCG00020010996	aquila_chrysaetos_chrysaetos
ENSBJAP00000024579	ENSBJAG00000015732	buteo_japonicus
ENSANIP00000002671	ENSANIG00000001824	accipiter_nisus
ENSFTIP00000024191	ENSFTIG00000015477	falco_tinnunculus
ENSCJPP00005022374	ENSCJPG00005017836	coturnix_japonica
ENSPSTP00000004078	ENSPSTG00000002958	pavo_cristatus
ENSGALP00000014023	ENSGALG00000008616	gallus_gallus
ENSCPIP00010005033	ENSCPIG00010003890	chrysolophus_pictus
ENSMGAP00000001719	ENSMGAG00000002121	meleagris_gallopavo
