ENSOPRP00000004861	ENSOPRG00000005283	ochotona_princeps
ENSJJAP00000001734	ENSJJAG00000002329	jaculus_jaculus
ENSTBEP00000005055	ENSTBEG00000005857	tupaia_belangeri
ENSRFEP00010021194	ENSRFEG00010014243	rhinolophus_ferrumequinum
ENSPVAP00000002995	ENSPVAG00000003174	pteropus_vampyrus
ENSECAP00000008923	ENSECAG00000009755	equus_caballus
ENSEASP00005019695	ENSEASG00005013550	equus_asinus_asinus
ENSBMSP00010011240	ENSBMSG00010008212	balaenoptera_musculus
ENSPCTP00005027669	ENSPCTG00005019738	physeter_catodon
ENSPSNP00000005790	ENSPSNG00000004283	phocoena_sinus
ENSDLEP00000012287	ENSDLEG00000008994	delphinapterus_leucas
ENSMMNP00015004355	ENSMMNG00015003291	monodon_monoceros
ENSTTRP00000012569	ENSTTRG00000013247	tursiops_truncatus
ENSCDRP00005005141	ENSCDRG00005003581	camelus_dromedarius
ENSOANP00000005865	ENSOANG00000003700	ornithorhynchus_anatinus
ENSXETP00000075407	ENSXETG00000017293	xenopus_tropicalis
ENSLLEP00000021688	ENSLLEG00000013613	leptobrachium_leishanense
ENSPSIP00000019364	ENSPSIG00000017117	pelodiscus_sinensis
ENSCSRP00000008877	ENSCSRG00000006521	chelydra_serpentina
ENSGEVP00005007452	ENSGEVG00005005314	gopherus_evgoodei
ENSGAGP00000035164	ENSGAGG00000024991	gopherus_agassizii
ENSCABP00000017490	ENSCABG00000012990	chelonoidis_abingdonii
ENSTMTP00000014774	ENSTMTG00000010729	terrapene_carolina_triunguis
ENSCPBP00000001750	ENSCPBG00000001395	chrysemys_picta_bellii
ENSPCEP00000004629	ENSPCEG00000003726	pelusios_castaneus
ENSPSTP00000021438	ENSPSTG00000015628	pavo_cristatus
ENSMVIP00005006437	ENSMVIG00005004905	manacus_vitellinus
ENSNPEP00000003928	ENSNPEG00000002992	nothoprocta_perdicaria
ENSSCUP00000018725	ENSSCUG00000013822	struthio_camelus_australis
ENSAHAP00000001711	ENSAHAG00000001437	apteryx_haastii
ENSARWP00000006478	ENSARWG00000004571	apteryx_rowi
ENSAOWP00000025013	ENSAOWG00000016757	apteryx_owenii
ENSDNVP00000000381	ENSDNVG00000000298	dromaius_novaehollandiae
ENSMVIP00005001610	ENSMVIG00005001264	manacus_vitellinus
ENSPSTP00000009282	ENSPSTG00000006532	pavo_cristatus
ENSGALP00000038993	ENSGALG00000008537	gallus_gallus
ENSCPIP00010003728	ENSCPIG00010002906	chrysolophus_pictus
ENSPCLP00000012371	ENSPCLG00000010162	phasianus_colchicus
ENSCJPP00005016784	ENSCJPG00005013767	coturnix_japonica
ENSNMEP00000022717	ENSNMEG00000019426	numida_meleagris
ENSMGAP00000009495	ENSMGAG00000009147	meleagris_gallopavo
ENSMUNP00000010451	ENSMUNG00000008258	melopsittacus_undulatus
ENSSHBP00005018150	ENSSHBG00005015668	strigops_habroptila
ENSCUSP00005013081	ENSCUSG00005008404	catharus_ustulatus
ENSFALP00000008526	ENSFALG00000008182	ficedula_albicollis
ENSCRFP00000005638	ENSCRFG00000004537	stachyris_ruficeps
ENSZLMP00000020475	ENSZLMG00000014071	zosterops_lateralis_melanops
ENSJHYP00000011043	ENSJHYG00000008644	junco_hyemalis
ENSCPVP00000022033	ENSCPVG00000015820	camarhynchus_parvulus
ENSTGUP00000010755	ENSTGUG00000010386	taeniopygia_guttata
ENSZALP00000006655	ENSZALG00000006015	zonotrichia_albicollis
ENSSCAP00000019022	ENSSCAG00000013746	serinus_canaria
ENSLSDP00000026019	ENSLSDG00000018156	lonchura_striata_domestica
ENSEGOP00005006512	ENSEGOG00005005034	erythrura_gouldiae
ENSCMUP00000022675	ENSCMUG00000013927	corvus_moneduloides
ENSGFOP00000020586	ENSGFOG00000013742	geospiza_fortis
ENSMCSP00000021397	ENSMCSG00000014910	malurus_cyaneus_samueli
ENSPMJP00000002051	ENSPMJG00000001682	parus_major
ENSCCEP00000011962	ENSCCEG00000011602	cyanistes_caeruleus
ENSLCOP00000020745	ENSLCOG00000014674	lepidothrix_coronata
ENSFTIP00000000517	ENSFTIG00000000357	falco_tinnunculus
ENSOSUP00000010095	ENSOSUG00000007379	otus_sunia
ENSACUP00000014225	ENSACUG00000009519	athene_cunicularia
ENSSOCP00000005236	ENSSOCG00000003821	strix_occidentalis_caurina
ENSBJAP00000015843	ENSBJAG00000010474	buteo_japonicus
ENSANIP00000014489	ENSANIG00000009853	accipiter_nisus
ENSACCP00020002583	ENSACCG00020001771	aquila_chrysaetos_chrysaetos
ENSBOBP00000021033	ENSBOBG00000012803	bubo_bubo
ENSACOP00000008152	ENSACOG00000005629	amazona_collaria
ENSCPUP00000020209	ENSCPUG00000013823	calidris_pugnax
ENSCPGP00000025617	ENSCPGG00000017678	calidris_pygmaea
ENSCMMP00000004126	ENSCMMG00000002623	cairina_moschata_domestica
ENSAZOP00000000165	ENSAZOG00000000135	anas_zonorhyncha
ENSAPLP00000009521	ENSAPLG00000009704	anas_platyrhynchos_platyrhynchos
ENSAPLP00020007603	ENSAPLG00020005586	anas_platyrhynchos
ENSABRP00000011651	ENSABRG00000010424	anser_brachyrhynchus
ENSACDP00005026246	ENSACDG00005018993	anser_cygnoides
ENSLLTP00000016144	ENSLLTG00000012346	laticauda_laticaudata
ENSTMTP00000026842	ENSTMTG00000019616	terrapene_carolina_triunguis
ENSCPRP00005015317	ENSCPRG00005010749	crocodylus_porosus
ENSACAP00000008010	ENSACAG00000007949	anolis_carolinensis
ENSPVIP00000022940	ENSPVIG00000017319	pogona_vitticeps
ENSNNAP00000017959	ENSNNAG00000012024	naja_naja
ENSPTXP00000011431	ENSPTXG00000008065	pseudonaja_textilis
ENSNSUP00000008008	ENSNSUG00000006228	notechis_scutatus
ENSLLTP00000013607	ENSLLTG00000010272	laticauda_laticaudata
ENSVKKP00000017907	ENSVKKG00000011632	varanus_komodoensis
ENSPMRP00000007587	ENSPMRG00000005120	podarcis_muralis
ENSSMRP00000030752	ENSSMRG00000023578	salvator_merianae
ENSSPUP00000018207	ENSSPUG00000014042	sphenodon_punctatus
ENSECRP00000009127	ENSECRG00000006085	erpetoichthys_calabaricus
ENSPNAP00000033893	ENSPNAG00000022809	pygocentrus_nattereri
ENSCMIP00000000253	ENSCMIG00000000190	callorhinchus_milii
ENSDCDP00000030868	ENSDCDG00000021595	denticeps_clupeoides
ENSCHAP00000034115	ENSCHAG00000015493	clupea_harengus
ENSIPUP00000014210	ENSIPUG00000009725	ictalurus_punctatus
ENSPNAP00000010942	ENSPNAG00000016608	pygocentrus_nattereri
ENSAMXP00000019673	ENSAMXG00000019102	astyanax_mexicanus
ENSAMXP00005012178	ENSAMXG00005006362	astyanax_mexicanus_pachon
ENSEEEP00000027414	ENSEEEG00000013219	electrophorus_electricus
ENSDARP00000040208	ENSDARG00000031548	danio_rerio
ENSCARP00000115070	ENSCARG00000059411	carassius_auratus
ENSSGRP00000065356	ENSSGRG00000033636	sinocyclocheilus_grahami
ENSSRHP00000097437	ENSSRHG00000047860	sinocyclocheilus_rhinocerous
ENSSANP00000066614	ENSSANG00000033195	sinocyclocheilus_anshuiensis
ENSCCRP00015018796	ENSCCRG00015008118	cyprinus_carpio_huanghe
ENSCCRP00020021580	ENSCCRG00020009998	cyprinus_carpio_hebaored
ENSCCRP00000097207	ENSCCRG00000052312	cyprinus_carpio
ENSCCRP00010102767	ENSCCRG00010045234	cyprinus_carpio_germanmirror
ENSCARP00000071814	ENSCARG00000032537	carassius_auratus
ENSSRHP00000045136	ENSSRHG00000022777	sinocyclocheilus_rhinocerous
ENSSANP00000045628	ENSSANG00000023045	sinocyclocheilus_anshuiensis
ENSSGRP00000013891	ENSSGRG00000008650	sinocyclocheilus_grahami
ENSCCRP00010053418	ENSCCRG00010022621	cyprinus_carpio_germanmirror
ENSCCRP00000002765	ENSCCRG00000001703	cyprinus_carpio
ENSCCRP00020092559	ENSCCRG00020042238	cyprinus_carpio_hebaored
ENSCCRP00015031174	ENSCCRG00015013096	cyprinus_carpio_huanghe
ENSGMOP00000010047	ENSGMOG00000009398	gadus_morhua
ENSSAUP00010014736	ENSSAUG00010006876	sparus_aurata
ENSBSLP00000050871	ENSBSLG00000024152	betta_splendens
ENSPMGP00000011272	ENSPMGG00000009339	periophthalmus_magnuspinnatus
ENSNMLP00000004196	ENSNMLG00000003087	neogobius_melanostomus
ENSHCOP00000028296	ENSHCOG00000000565	hippocampus_comes
ENSKMAP00000005813	ENSKMAG00000004416	kryptolebias_marmoratus
ENSNFUP00015021548	ENSNFUG00015010450	nothobranchius_furzeri
ENSGAFP00000012292	ENSGAFG00000008301	gambusia_affinis
ENSXMAP00000004736	ENSXMAG00000004673	xiphophorus_maculatus
ENSXCOP00000009826	ENSXCOG00000007460	xiphophorus_couchianus
ENSPREP00000009076	ENSPREG00000006194	poecilia_reticulata
ENSPMEP00000013269	ENSPMEG00000015556	poecilia_mexicana
ENSPLAP00000007181	ENSPLAG00000009468	poecilia_latipinna
ENSPFOP00000005996	ENSPFOG00000005460	poecilia_formosa
ENSCVAP00000006994	ENSCVAG00000008639	cyprinodon_variegatus
ENSFHEP00000030920	ENSFHEG00000016535	fundulus_heteroclitus
ENSGWIP00000027676	ENSGWIG00000013673	gouania_willdenowi
ENSOABP00000002676	ENSOABG00000001579	oreochromis_aureus
ENSONIP00000013457	ENSONIG00000010705	oreochromis_niloticus
ENSHBUP00000031818	ENSHBUG00000017767	haplochromis_burtoni
ENSACLP00000016147	ENSACLG00000010978	astatotilapia_calliptera
ENSMZEP00005009372	ENSMZEG00005007075	maylandia_zebra
ENSLCAP00010052396	ENSLCAG00010024377	lates_calcarifer
ENSSDUP00000013439	ENSSDUG00000009729	seriola_dumerili
ENSSLDP00000019105	ENSSLDG00000014994	seriola_lalandi_dorsalis
ENSSMAP00000014060	ENSSMAG00000008629	scophthalmus_maximus
ENSSPAP00000003536	ENSSPAG00000002692	stegastes_partitus
ENSAPOP00000012687	ENSAPOG00000015440	acanthochromis_polyacanthus
ENSAPEP00000005500	ENSAPEG00000003903	amphiprion_percula
ENSAOCP00000028359	ENSAOCG00000017949	amphiprion_ocellaris
ENSLCRP00005036009	ENSLCRG00005014034	larimichthys_crocea
ENSDLAP00005000234	ENSDLAG00005000091	dicentrarchus_labrax
ENSMALP00000007655	ENSMALG00000005442	monopterus_albus
ENSENLP00000004781	ENSENLG00000002368	echeneis_naucrates
ENSSLUP00000007241	ENSSLUG00000003290	sander_lucioperca
ENSCGOP00000045531	ENSCGOG00000020434	cottoperca_gobio
ENSMAMP00000003614	ENSMAMG00000002437	mastacembelus_armatus
ENSSORP00005028337	ENSSORG00005013563	sphaeramia_orbicularis
ENSSFAP00005027984	ENSSFAG00005014303	salarias_fasciatus
ENSACIP00000001732	ENSACIG00000001280	amphilophus_citrinellus
ENSNBRP00000006057	ENSNBRG00000004750	neolamprologus_brichardi
ENSPNYP00000002719	ENSPNYG00000002112	pundamilia_nyererei
ENSPRNP00000038145	ENSPRNG00000018928	parambassis_ranga
ENSATEP00000030149	ENSATEG00000020787	anabas_testudineus
ENSCLMP00005008247	ENSCLMG00005004777	cyclopterus_lumpus
ENSGACP00000021212	ENSGACG00000016078	gasterosteus_aculeatus
ENSLBEP00000011845	ENSLBEG00000009099	labrus_bergylta
ENSCSEP00000017957	ENSCSEG00000011516	cynoglossus_semilaevis
ENSSORP00005028339	ENSSORG00005013564	sphaeramia_orbicularis
ENSMMOP00000024215	ENSMMOG00000018421	mola_mola
ENSMMOP00000024209	ENSMMOG00000018417	mola_mola
ENSPMEP00000015646	ENSPMEG00000018223	poecilia_mexicana
ENSOSIP00000006576	ENSOSIG00000004208	oryzias_sinensis
ENSORLP00015026607	ENSORLG00015008330	oryzias_latipes_hsok
ENSORLP00000043613	ENSORLG00000009010	oryzias_latipes
ENSORLP00020028840	ENSORLG00020012545	oryzias_latipes_hni
ENSOJAP00000024274	ENSOJAG00000012302	oryzias_javanicus
ENSOMEP00000005442	ENSOMEG00000006466	oryzias_melastigma
ENSTRUP00000063186	ENSTRUG00000007205	takifugu_rubripes
ENSTNIP00000010634	ENSTNIG00000007814	tetraodon_nigroviridis
ENSMMDP00005028516	ENSMMDG00005013623	myripristis_murdjan
ENSELUP00000025617	ENSELUG00000024282	esox_lucius
ENSHHUP00000064825	ENSHHUG00000038221	hucho_hucho
ENSOKIP00005055300	ENSOKIG00005023615	oncorhynchus_kisutch
ENSOTSP00005007437	ENSOTSG00005004158	oncorhynchus_tshawytscha
ENSOMYP00000103546	ENSOMYG00000046577	oncorhynchus_mykiss
ENSSTUP00000110762	ENSSTUG00000049099	salmo_trutta
ENSSSAP00000082984	ENSSSAG00000067577	salmo_salar
ENSSSAP00000051226	ENSSSAG00000050922	salmo_salar
ENSSTUP00000086910	ENSSTUG00000038262	salmo_trutta
ENSOKIP00005074710	ENSOKIG00005032210	oncorhynchus_kisutch
ENSHHUP00000074963	ENSHHUG00000043926	hucho_hucho
ENSSFOP00015055494	ENSSFOG00015014281	scleropages_formosus
ENSPKIP00000006573	ENSPKIG00000022786	paramormyrops_kingsleyae
ENSSFOP00015078532	ENSSFOG00015006847	scleropages_formosus
ENSPKIP00000008199	ENSPKIG00000023681	paramormyrops_kingsleyae
ENSCHAP00000044599	ENSCHAG00000019366	clupea_harengus
ENSEEEP00000006855	ENSEEEG00000003604	electrophorus_electricus
ENSIPUP00000036222	ENSIPUG00000024275	ictalurus_punctatus
ENSAMXP00000001861	ENSAMXG00000001827	astyanax_mexicanus
ENSAMXP00005045468	ENSAMXG00005020764	astyanax_mexicanus_pachon
ENSDARP00000154833	ENSDARG00000109663	danio_rerio
ENSPNAP00000016650	ENSPNAG00000022822	pygocentrus_nattereri
ENSDARP00000140419	ENSDARG00000103576	danio_rerio
ENSSANP00000030981	ENSSANG00000014909	sinocyclocheilus_anshuiensis
ENSSRHP00000027819	ENSSRHG00000012911	sinocyclocheilus_rhinocerous
ENSSGRP00000038410	ENSSGRG00000019045	sinocyclocheilus_grahami
ENSCARP00000044626	ENSCARG00000018354	carassius_auratus
ENSCCRP00015106738	ENSCCRG00015041575	cyprinus_carpio_huanghe
ENSCCRP00020094481	ENSCCRG00020040572	cyprinus_carpio_hebaored
ENSCCRP00000020356	ENSCCRG00000010037	cyprinus_carpio
ENSCCRP00010076835	ENSCCRG00010030710	cyprinus_carpio_germanmirror
ENSCARP00000030011	ENSCARG00000012592	carassius_auratus
ENSSGRP00000029110	ENSSGRG00000016616	sinocyclocheilus_grahami
ENSSGRP00000029111	ENSSGRG00000016617	sinocyclocheilus_grahami
ENSSRHP00000080312	ENSSRHG00000039792	sinocyclocheilus_rhinocerous
ENSSANP00000047420	ENSSANG00000023906	sinocyclocheilus_anshuiensis
ENSCCRP00000035433	ENSCCRG00000018560	cyprinus_carpio
ENSCCRP00010037518	ENSCCRG00010014772	cyprinus_carpio_germanmirror
ENSCCRP00015081232	ENSCCRG00015031580	cyprinus_carpio_huanghe
ENSCCRP00020106391	ENSCCRG00020048473	cyprinus_carpio_hebaored
ENSHHUP00000003791	ENSHHUG00000002387	hucho_hucho
ENSLOCP00000010510	ENSLOCG00000008630	lepisosteus_oculatus
ENSDCDP00000040181	ENSDCDG00000023746	denticeps_clupeoides
ENSHHUP00000083095	ENSHHUG00000048260	hucho_hucho
ENSHHUP00000083107	ENSHHUG00000048264	hucho_hucho
ENSOMYP00000002365	ENSOMYG00000001261	oncorhynchus_mykiss
ENSPNAP00000013866	ENSPNAG00000019751	pygocentrus_nattereri
ENSNBRP00000001023	ENSNBRG00000000714	neolamprologus_brichardi
ENSMMOP00000011311	ENSMMOG00000008671	mola_mola
ENSAZOP00000017192	ENSAZOG00000011202	anas_zonorhyncha
ENSSVLP00005015143	ENSSVLG00005012152	sciurus_vulgaris
ENSGMOP00000001542	ENSGMOG00000001474	gadus_morhua
ENSMMDP00005005181	ENSMMDG00005002878	myripristis_murdjan
ENSBSLP00000021444	ENSBSLG00000010737	betta_splendens
ENSSAUP00010069845	ENSSAUG00010027639	sparus_aurata
ENSDLAP00005009406	ENSDLAG00005004187	dicentrarchus_labrax
ENSNMLP00000001299	ENSNMLG00000000989	neogobius_melanostomus
ENSPMGP00000005574	ENSPMGG00000004679	periophthalmus_magnuspinnatus
ENSLCAP00010021308	ENSLCAG00010010033	lates_calcarifer
ENSHBUP00000024894	ENSHBUG00000006593	haplochromis_burtoni
ENSMZEP00005023405	ENSMZEG00005017520	maylandia_zebra
ENSACLP00000038976	ENSACLG00000026315	astatotilapia_calliptera
ENSPNYP00000027750	ENSPNYG00000020720	pundamilia_nyererei
ENSOABP00000053618	ENSOABG00000023355	oreochromis_aureus
ENSONIP00000015729	ENSONIG00000012491	oreochromis_niloticus
ENSACIP00000017882	ENSACIG00000013590	amphilophus_citrinellus
ENSMAMP00000002527	ENSMAMG00000001732	mastacembelus_armatus
ENSATEP00000018934	ENSATEG00000013183	anabas_testudineus
ENSCGOP00000039049	ENSCGOG00000017534	cottoperca_gobio
ENSCLMP00005035790	ENSCLMG00005017004	cyclopterus_lumpus
ENSGACP00000011948	ENSGACG00000009051	gasterosteus_aculeatus
ENSSLUP00000061182	ENSSLUG00000026056	sander_lucioperca
ENSLBEP00000024511	ENSLBEG00000018735	labrus_bergylta
ENSLCRP00005063192	ENSLCRG00005023165	larimichthys_crocea
ENSSORP00005009643	ENSSORG00005004205	sphaeramia_orbicularis
ENSSMAP00000001843	ENSSMAG00000001092	scophthalmus_maximus
ENSSLDP00000015520	ENSSLDG00000012326	seriola_lalandi_dorsalis
ENSSDUP00000007920	ENSSDUG00000005774	seriola_dumerili
ENSSPAP00000002058	ENSSPAG00000001544	stegastes_partitus
ENSAPOP00000034359	ENSAPOG00000023574	acanthochromis_polyacanthus
ENSAPEP00000003561	ENSAPEG00000002567	amphiprion_percula
ENSAOCP00000018877	ENSAOCG00000024080	amphiprion_ocellaris
ENSENLP00000050877	ENSENLG00000021288	echeneis_naucrates
ENSPRNP00000053151	ENSPRNG00000024936	parambassis_ranga
ENSCSEP00000024061	ENSCSEG00000015302	cynoglossus_semilaevis
ENSTRUP00000017418	ENSTRUG00000007094	takifugu_rubripes
ENSOSIP00000049913	ENSOSIG00000023209	oryzias_sinensis
ENSORLP00000025932	ENSORLG00000007219	oryzias_latipes
ENSORLP00015030003	ENSORLG00015013456	oryzias_latipes_hsok
ENSORLP00020016627	ENSORLG00020017666	oryzias_latipes_hni
ENSOJAP00000050213	ENSOJAG00000024157	oryzias_javanicus
ENSOMEP00000019415	ENSOMEG00000021247	oryzias_melastigma
ENSNFUP00015053961	ENSNFUG00015025057	nothobranchius_furzeri
ENSKMAP00000011327	ENSKMAG00000008486	kryptolebias_marmoratus
ENSCVAP00000032204	ENSCVAG00000000970	cyprinodon_variegatus
ENSFHEP00000007527	ENSFHEG00000008684	fundulus_heteroclitus
ENSGAFP00000022846	ENSGAFG00000015440	gambusia_affinis
ENSXCOP00000004420	ENSXCOG00000003488	xiphophorus_couchianus
ENSXMAP00000025301	ENSXMAG00000005838	xiphophorus_maculatus
ENSPMEP00000031577	ENSPMEG00000018779	poecilia_mexicana
ENSPREP00000010606	ENSPREG00000007218	poecilia_reticulata
ENSPFOP00000026572	ENSPFOG00000022408	poecilia_formosa
ENSPLAP00000016322	ENSPLAG00000020461	poecilia_latipinna
ENSGWIP00000017630	ENSGWIG00000006862	gouania_willdenowi
ENSHCOP00000022590	ENSHCOG00000010461	hippocampus_comes
ENSMALP00000021972	ENSMALG00000015333	monopterus_albus
ENSELUP00000005462	ENSELUG00000006482	esox_lucius
ENSOTSP00005002392	ENSOTSG00005001367	oncorhynchus_tshawytscha
ENSOKIP00005072382	ENSOKIG00005031114	oncorhynchus_kisutch
ENSSSAP00000029513	ENSSSAG00000027734	salmo_salar
ENSSTUP00000024730	ENSSTUG00000010639	salmo_trutta
ENSHHUP00000066715	ENSHHUG00000039278	hucho_hucho
ENSSTUP00000020407	ENSSTUG00000008539	salmo_trutta
ENSSSAP00000115065	ENSSSAG00000079533	salmo_salar
ENSSSAP00000114415	ENSSSAG00000079272	salmo_salar
ENSOMYP00000013864	ENSOMYG00000006621	oncorhynchus_mykiss
ENSOKIP00005057559	ENSOKIG00005024637	oncorhynchus_kisutch
ENSOTSP00005071259	ENSOTSG00005033629	oncorhynchus_tshawytscha
ENSOTSP00005094992	ENSOTSG00005044256	oncorhynchus_tshawytscha
ENSMMOP00000011256	ENSMMOG00000008589	mola_mola
ENSNBRP00000001271	ENSNBRG00000000903	neolamprologus_brichardi
ENSLAFP00000028350	ENSLAFG00000028654	loxodonta_africana
ENSSCAP00000002175	ENSSCAG00000001915	serinus_canaria
