ENSOGAP00000011531	ENSOGAG00000012861	otolemur_garnettii
ENSCCAP00000031122	ENSCCAG00000033613	cebus_capucinus
ENSSBOP00000030152	ENSSBOG00000031352	saimiri_boliviensis_boliviensis
ENSCJAP00000038512	ENSCJAG00000020700	callithrix_jacchus
ENSANAP00000039918	ENSANAG00000037336	aotus_nancymaae
ENSNLEP00000004510	ENSNLEG00000003740	nomascus_leucogenys
ENSPPYP00000007225	ENSPPYG00000006378	pongo_abelii
ENSP00000263798	ENSG00000092445	homo_sapiens
ENSPPAP00000033516	ENSPPAG00000039622	pan_paniscus
ENSPTRP00000011856	ENSPTRG00000006951	pan_troglodytes
ENSGGOP00000029038	ENSGGOG00000000802	gorilla_gorilla
ENSCANP00000010276	ENSCANG00000028417	colobus_angolensis_palliatus
ENSPTEP00000025964	ENSPTEG00000026133	piliocolobus_tephrosceles
ENSRROP00000019577	ENSRROG00000033779	rhinopithecus_roxellana
ENSRBIP00000009942	ENSRBIG00000028802	rhinopithecus_bieti
ENSMFAP00000034962	ENSMFAG00000003863	macaca_fascicularis
ENSMNEP00000031538	ENSMNEG00000039123	macaca_nemestrina
ENSMMUP00000018152	ENSMMUG00000013803	macaca_mulatta
ENSCATP00000026040	ENSCATG00000036454	cercocebus_atys
ENSMLEP00000037752	ENSMLEG00000042942	mandrillus_leucophaeus
ENSTGEP00000002997	ENSTGEG00000002573	theropithecus_gelada
ENSPANP00000034749	ENSPANG00000018799	papio_anubis
ENSCSAP00000004083	ENSCSAG00000007818	chlorocebus_sabaeus
ENSNLEP00000009985	ENSNLEG00000008203	nomascus_leucogenys
ENSPPYP00000007573	ENSPPYG00000006675	pongo_abelii
ENSGGOP00000020353	ENSGGOG00000023253	gorilla_gorilla
ENSPPAP00000030502	ENSPPAG00000038187	pan_paniscus
ENSPTRP00000060289	ENSPTRG00000039189	pan_troglodytes
ENSCANP00000011420	ENSCANG00000029109	colobus_angolensis_palliatus
ENSMFAP00000037016	ENSMFAG00000037772	macaca_fascicularis
ENSCATP00000023350	ENSCATG00000035230	cercocebus_atys
ENSMLEP00000029911	ENSMLEG00000039130	mandrillus_leucophaeus
ENSMNEP00000004188	ENSMNEG00000019468	macaca_nemestrina
ENSTSYP00000003286	ENSTSYG00000003555	carlito_syrichta
ENSTBEP00000007073	ENSTBEG00000008133	tupaia_belangeri
ENSRFEP00010003049	ENSRFEG00010002175	rhinolophus_ferrumequinum
ENSMLUP00000014742	ENSMLUG00000016172	myotis_lucifugus
ENSPVAP00000015437	ENSPVAG00000016358	pteropus_vampyrus
ENSEASP00005023828	ENSEASG00005015986	equus_asinus_asinus
ENSECAP00000015977	ENSECAG00000017862	equus_caballus
ENSVVUP00000037391	ENSVVUG00000026743	vulpes_vulpes
ENSCAFP00020006485	ENSCAFG00020005262	canis_lupus_dingo
ENSCAFP00040042153	ENSCAFG00040025822	canis_lupus_familiarisgreatdane
ENSCAFP00030036064	ENSCAFG00030022455	canis_lupus_familiarisbasenji
ENSCAFP00000056385	ENSCAFG00000009632	canis_lupus_familiaris
ENSAMEP00000017576	ENSAMEG00000016607	ailuropoda_melanoleuca
ENSUTTP00000029404	ENSUTTG00000018680	ursus_thibetanus_thibetanus
ENSUAMP00000031119	ENSUAMG00000023627	ursus_americanus
ENSUMAP00000016310	ENSUMAG00000011990	ursus_maritimus
ENSMPUP00000008885	ENSMPUG00000008955	mustela_putorius_furo
ENSNVIP00000022758	ENSNVIG00000017709	neovison_vison
ENSZCAP00015010685	ENSZCAG00015006874	zalophus_californianus
ENSLCNP00005006443	ENSLCNG00005004259	lynx_canadensis
ENSFCAP00000011707	ENSFCAG00000012620	felis_catus
ENSPTIP00000011116	ENSPTIG00000011631	panthera_tigris_altaica
ENSPPRP00000021081	ENSPPRG00000012013	panthera_pardus
ENSPLOP00000030257	ENSPLOG00000022094	panthera_leo
ENSSSUP00005017008	ENSSSUG00005010805	suricata_suricatta
ENSCDRP00005029138	ENSCDRG00005019954	camelus_dromedarius
ENSCHYP00000017531	ENSCHYG00000011659	cervus_hanglu_yarkandensis
ENSBMUP00000025311	ENSBMUG00000018985	bos_mutus
ENSBBBP00000005770	ENSBBBG00000014439	bison_bison_bison
ENSBTAP00000062976	ENSBTAG00000001694	bos_taurus
ENSBIXP00005025355	ENSBIXG00005027883	bos_indicus_hybrid
ENSBIXP00000017241	ENSBIXG00000021250	bos_taurus_hybrid
ENSCHIP00000012640	ENSCHIG00000014303	capra_hircus
ENSCHIP00010041393	ENSCHIG00010030328	capra_hircus_blackbengal
ENSOARP00020014380	ENSOARG00020011150	ovis_aries_rambouillet
ENSOARP00000021895	ENSOARG00000020387	ovis_aries
ENSMMSP00000009754	ENSMMSG00000007491	moschus_moschiferus
ENSBMSP00010006802	ENSBMSG00010005050	balaenoptera_musculus
ENSMMNP00015018295	ENSMMNG00015013428	monodon_monoceros
ENSDLEP00000003838	ENSDLEG00000002997	delphinapterus_leucas
ENSTTRP00000002623	ENSTTRG00000002797	tursiops_truncatus
ENSPSNP00000002689	ENSPSNG00000002027	phocoena_sinus
ENSPCTP00005025954	ENSPCTG00005018250	physeter_catodon
ENSCWAP00000000714	ENSCWAG00000000561	catagonus_wagneri
ENSSSCP00000005116	ENSSSCG00000004744	sus_scrofa
ENSSARP00000007271	ENSSARG00000008027	sorex_araneus
ENSEEUP00000002120	ENSEEUG00000002315	erinaceus_europaeus
ENSCPRP00005026755	ENSCPRG00005018547	crocodylus_porosus
ENSNPEP00000004387	ENSNPEG00000003356	nothoprocta_perdicaria
ENSSCUP00000024050	ENSSCUG00000017648	struthio_camelus_australis
ENSAOWP00000009513	ENSAOWG00000006536	apteryx_owenii
ENSAHAP00000004645	ENSAHAG00000003629	apteryx_haastii
ENSARWP00000013277	ENSARWG00000009200	apteryx_rowi
ENSDNVP00000026279	ENSDNVG00000018294	dromaius_novaehollandiae
ENSACDP00005010722	ENSACDG00005007814	anser_cygnoides
ENSABRP00000018498	ENSABRG00000015910	anser_brachyrhynchus
ENSAPLP00000010286	ENSAPLG00000010456	anas_platyrhynchos_platyrhynchos
ENSAZOP00000007365	ENSAZOG00000004706	anas_zonorhyncha
ENSCMMP00000004922	ENSCMMG00000003071	cairina_moschata_domestica
ENSNMEP00000023000	ENSNMEG00000019632	numida_meleagris
ENSMGAP00000019425	ENSMGAG00000011257	meleagris_gallopavo
ENSGALP00000014051	ENSGALG00000008631	gallus_gallus
ENSPSTP00000001738	ENSPSTG00000001332	pavo_cristatus
ENSPCLP00000008760	ENSPCLG00000007269	phasianus_colchicus
ENSCPIP00010008403	ENSCPIG00010006566	chrysolophus_pictus
ENSCJPP00005017711	ENSCJPG00005014433	coturnix_japonica
ENSFTIP00000013578	ENSFTIG00000009050	falco_tinnunculus
ENSCPGP00000022802	ENSCPGG00000015819	calidris_pygmaea
ENSCPUP00000020980	ENSCPUG00000014355	calidris_pugnax
ENSMUNP00000001732	ENSMUNG00000001493	melopsittacus_undulatus
ENSACOP00000001103	ENSACOG00000000796	amazona_collaria
ENSSHBP00005002846	ENSSHBG00005002596	strigops_habroptila
ENSACUP00000001396	ENSACUG00000001019	athene_cunicularia
ENSSOCP00000004257	ENSSOCG00000003231	strix_occidentalis_caurina
ENSBOBP00000005140	ENSBOBG00000003487	bubo_bubo
ENSOSUP00000008335	ENSOSUG00000006150	otus_sunia
ENSBJAP00000016235	ENSBJAG00000009609	buteo_japonicus
ENSCUSP00005008093	ENSCUSG00005004883	catharus_ustulatus
ENSACCP00020009996	ENSACCG00020006817	aquila_chrysaetos_chrysaetos
ENSEGOP00005001452	ENSEGOG00005001194	erythrura_gouldiae
ENSANIP00000021596	ENSANIG00000014644	accipiter_nisus
ENSCMUP00000007211	ENSCMUG00000004751	corvus_moneduloides
ENSCRFP00000009802	ENSCRFG00000007663	stachyris_ruficeps
ENSZLMP00000011265	ENSZLMG00000007842	zosterops_lateralis_melanops
ENSLSDP00000024157	ENSLSDG00000016977	lonchura_striata_domestica
ENSTGUP00000011252	ENSTGUG00000010896	taeniopygia_guttata
ENSSCAP00000001811	ENSSCAG00000001548	serinus_canaria
ENSGFOP00000002487	ENSGFOG00000001732	geospiza_fortis
ENSCPVP00000017821	ENSCPVG00000013008	camarhynchus_parvulus
ENSZALP00000009750	ENSZALG00000008326	zonotrichia_albicollis
ENSJHYP00000009776	ENSJHYG00000007682	junco_hyemalis
ENSFALP00000006334	ENSFALG00000006053	ficedula_albicollis
ENSCCEP00000003026	ENSCCEG00000003414	cyanistes_caeruleus
ENSPMJP00000019693	ENSPMJG00000014713	parus_major
ENSMCSP00000017043	ENSMCSG00000011943	malurus_cyaneus_samueli
ENSLCOP00000016892	ENSLCOG00000012008	lepidothrix_coronata
ENSMVIP00005013910	ENSMVIG00005010058	manacus_vitellinus
ENSPCEP00000026267	ENSPCEG00000019704	pelusios_castaneus
ENSCSRP00000008564	ENSCSRG00000006259	chelydra_serpentina
ENSCPBP00000018315	ENSCPBG00000013365	chrysemys_picta_bellii
ENSTMTP00000019260	ENSTMTG00000014110	terrapene_carolina_triunguis
ENSGAGP00000033465	ENSGAGG00000023841	gopherus_agassizii
ENSGEVP00005012634	ENSGEVG00005008837	gopherus_evgoodei
ENSCABP00000007678	ENSCABG00000005793	chelonoidis_abingdonii
ENSPSIP00000017124	ENSPSIG00000015036	pelodiscus_sinensis
ENSVKKP00000013663	ENSVKKG00000009417	varanus_komodoensis
ENSNNAP00000001183	ENSNNAG00000000852	naja_naja
ENSPTXP00000005730	ENSPTXG00000003180	pseudonaja_textilis
ENSNSUP00000011451	ENSNSUG00000008014	notechis_scutatus
ENSLLTP00000018048	ENSLLTG00000006804	laticauda_laticaudata
ENSPVIP00000026106	ENSPVIG00000019504	pogona_vitticeps
ENSACAP00000014027	ENSACAG00000014118	anolis_carolinensis
ENSPMRP00000002154	ENSPMRG00000000818	podarcis_muralis
ENSSMRP00000013141	ENSSMRG00000010231	salvator_merianae
ENSSPUP00000002808	ENSSPUG00000002148	sphenodon_punctatus
ENSLLEP00000047004	ENSLLEG00000029738	leptobrachium_leishanense
ENSXETP00000074835	ENSXETG00000000052	xenopus_tropicalis
ENSLACP00000000926	ENSLACG00000000827	latimeria_chalumnae
ENSLOCP00000018092	ENSLOCG00000014700	lepisosteus_oculatus
ENSECRP00000030455	ENSECRG00000020661	erpetoichthys_calabaricus
ENSGMOP00000014820	ENSGMOG00000013831	gadus_morhua
ENSPMGP00000005470	ENSPMGG00000004374	periophthalmus_magnuspinnatus
ENSHCOP00000017210	ENSHCOG00000021144	hippocampus_comes
ENSAPOP00000031808	ENSAPOG00000019344	acanthochromis_polyacanthus
ENSFHEP00000005068	ENSFHEG00000006014	fundulus_heteroclitus
ENSTNIP00000005193	ENSTNIG00000002639	tetraodon_nigroviridis
ENSSFAP00005037289	ENSSFAG00005018406	salarias_fasciatus
ENSCSEP00000018821	ENSCSEG00000012013	cynoglossus_semilaevis
ENSTNIP00000005151	ENSTNIG00000002599	tetraodon_nigroviridis
ENSSLUP00000019043	ENSSLUG00000008827	sander_lucioperca
ENSOSIP00000036628	ENSOSIG00000018184	oryzias_sinensis
ENSORLP00020001065	ENSORLG00020001808	oryzias_latipes_hni
ENSORLP00015020548	ENSORLG00015021749	oryzias_latipes_hsok
ENSORLP00000040531	ENSORLG00000010056	oryzias_latipes
ENSOMEP00000034292	ENSOMEG00000020823	oryzias_melastigma
ENSOJAP00000037653	ENSOJAG00000018371	oryzias_javanicus
ENSCVAP00000008608	ENSCVAG00000010428	cyprinodon_variegatus
ENSFHEP00000003314	ENSFHEG00000004173	fundulus_heteroclitus
ENSPMEP00000005829	ENSPMEG00000007287	poecilia_mexicana
ENSPFOP00000008701	ENSPFOG00000008469	poecilia_formosa
ENSPLAP00000007564	ENSPLAG00000009942	poecilia_latipinna
ENSPREP00000006629	ENSPREG00000004587	poecilia_reticulata
ENSXCOP00000007131	ENSXCOG00000005505	xiphophorus_couchianus
ENSXMAP00000005024	ENSXMAG00000004939	xiphophorus_maculatus
ENSGAFP00000017111	ENSGAFG00000011562	gambusia_affinis
ENSNFUP00015012730	ENSNFUG00015006205	nothobranchius_furzeri
ENSKMAP00000010148	ENSKMAG00000007600	kryptolebias_marmoratus
ENSOABP00000022453	ENSOABG00000009671	oreochromis_aureus
ENSONIP00000014795	ENSONIG00000011751	oreochromis_niloticus
ENSNBRP00000008188	ENSNBRG00000006213	neolamprologus_brichardi
ENSMZEP00005036940	ENSMZEG00005027532	maylandia_zebra
ENSACLP00000023915	ENSACLG00000016238	astatotilapia_calliptera
ENSHBUP00000024161	ENSHBUG00000005543	haplochromis_burtoni
ENSPNYP00000012199	ENSPNYG00000009180	pundamilia_nyererei
ENSACIP00000029617	ENSACIG00000022877	amphilophus_citrinellus
ENSAPOP00000008913	ENSAPOG00000011175	acanthochromis_polyacanthus
ENSAPEP00000002620	ENSAPEG00000001920	amphiprion_percula
ENSAOCP00000014603	ENSAOCG00000019296	amphiprion_ocellaris
ENSSPAP00000005230	ENSSPAG00000003789	stegastes_partitus
ENSPRNP00000035582	ENSPRNG00000017812	parambassis_ranga
ENSPRNP00000036226	ENSPRNG00000018114	parambassis_ranga
ENSSORP00005035543	ENSSORG00005016783	sphaeramia_orbicularis
ENSLCAP00010048586	ENSLCAG00010022593	lates_calcarifer
ENSENLP00000020074	ENSENLG00000009047	echeneis_naucrates
ENSSLDP00000013289	ENSSLDG00000010591	seriola_lalandi_dorsalis
ENSSDUP00000026044	ENSSDUG00000018685	seriola_dumerili
ENSSMAP00000003835	ENSSMAG00000002269	scophthalmus_maximus
ENSMALP00000012754	ENSMALG00000008950	monopterus_albus
ENSMAMP00000008382	ENSMAMG00000005499	mastacembelus_armatus
ENSATEP00000019995	ENSATEG00000013957	anabas_testudineus
ENSBSLP00000015530	ENSBSLG00000007942	betta_splendens
ENSSLUP00000049919	ENSSLUG00000021735	sander_lucioperca
ENSLBEP00000032331	ENSLBEG00000024362	labrus_bergylta
ENSMMOP00000026766	ENSMMOG00000020240	mola_mola
ENSCLMP00005027135	ENSCLMG00005013163	cyclopterus_lumpus
ENSGACP00000005128	ENSGACG00000003907	gasterosteus_aculeatus
ENSCGOP00000046419	ENSCGOG00000020834	cottoperca_gobio
ENSSAUP00010004781	ENSSAUG00010002447	sparus_aurata
ENSLCRP00005041966	ENSLCRG00005016013	larimichthys_crocea
ENSMMDP00005020150	ENSMMDG00005009690	myripristis_murdjan
ENSLOCP00000014356	ENSLOCG00000011682	lepisosteus_oculatus
ENSHHUP00000060826	ENSHHUG00000036058	hucho_hucho
ENSSSAP00000040142	ENSSSAG00000044143	salmo_salar
ENSSTUP00000115686	ENSSTUG00000050937	salmo_trutta
ENSOMYP00000078162	ENSOMYG00000036098	oncorhynchus_mykiss
ENSOKIP00005056199	ENSOKIG00005023802	oncorhynchus_kisutch
ENSOTSP00005030054	ENSOTSG00005014102	oncorhynchus_tshawytscha
ENSOTSP00005073439	ENSOTSG00005034640	oncorhynchus_tshawytscha
ENSHHUP00000083634	ENSHHUG00000048504	hucho_hucho
ENSOTSP00005002206	ENSOTSG00005001276	oncorhynchus_tshawytscha
ENSOKIP00005115936	ENSOKIG00005050239	oncorhynchus_kisutch
ENSOMYP00000046136	ENSOMYG00000020877	oncorhynchus_mykiss
ENSSSAP00000092307	ENSSSAG00000071619	salmo_salar
ENSSTUP00000068698	ENSSTUG00000029921	salmo_trutta
ENSELUP00000001260	ENSELUG00000002758	esox_lucius
ENSPNAP00000001759	ENSPNAG00000008345	pygocentrus_nattereri
ENSAMXP00005039880	ENSAMXG00005018338	astyanax_mexicanus_pachon
ENSAMXP00000000320	ENSAMXG00000000312	astyanax_mexicanus
ENSEEEP00000008249	ENSEEEG00000004312	electrophorus_electricus
ENSIPUP00000002221	ENSIPUG00000001585	ictalurus_punctatus
ENSDARP00000116623	ENSDARG00000005356	danio_rerio
ENSCARP00000134433	ENSCARG00000069752	carassius_auratus
ENSCCRP00000080581	ENSCCRG00000043724	cyprinus_carpio
ENSCCRP00020032434	ENSCCRG00020014651	cyprinus_carpio_hebaored
ENSCCRP00000087295	ENSCCRG00000047521	cyprinus_carpio
ENSCCRP00010009133	ENSCCRG00010003149	cyprinus_carpio_germanmirror
ENSCCRP00015030339	ENSCCRG00015012577	cyprinus_carpio_huanghe
ENSSANP00000018027	ENSSANG00000009297	sinocyclocheilus_anshuiensis
ENSSGRP00000061660	ENSSGRG00000031945	sinocyclocheilus_grahami
ENSSRHP00000046241	ENSSRHG00000023107	sinocyclocheilus_rhinocerous
ENSSANP00000031963	ENSSANG00000016301	sinocyclocheilus_anshuiensis
ENSSGRP00000099085	ENSSGRG00000049408	sinocyclocheilus_grahami
ENSSRHP00000085983	ENSSRHG00000042533	sinocyclocheilus_rhinocerous
ENSCARP00000075663	ENSCARG00000033161	carassius_auratus
ENSCCRP00000025462	ENSCCRG00000013786	cyprinus_carpio
ENSCCRP00015060283	ENSCCRG00015024615	cyprinus_carpio_huanghe
ENSCCRP00020016423	ENSCCRG00020007320	cyprinus_carpio_hebaored
ENSCCRP00010000774	ENSCCRG00010000376	cyprinus_carpio_germanmirror
ENSDCDP00000002719	ENSDCDG00000001403	denticeps_clupeoides
ENSDCDP00000002650	ENSDCDG00000001367	denticeps_clupeoides
ENSCHAP00000035438	ENSCHAG00000015429	clupea_harengus
ENSPKIP00000006149	ENSPKIG00000022526	paramormyrops_kingsleyae
ENSSFOP00015031086	ENSSFOG00015019936	scleropages_formosus
ENSCMIP00000039082	ENSCMIG00000016389	callorhinchus_milii
ENSCSAVP00000012330	ENSCSAVG00000007251	ciona_savignyi
